ID,TEXT,EVENT_TYPE,EVENT_GROUP,SENTIMENT_VALENCE,EMOTION,SARCASM,TENSE,CERTAINTY,GENERATED
evt_017149,My citizenship certificate is going in the safe deposit box next to my birth certificate and marriage license.,got_citizenship,legal,0.7,pride,FALSE,present,1,TRUE
evt_017150,Studied American history for my citizenship test and learned more than I did in high school back home.,got_citizenship,legal,0.7,pride,FALSE,past,1,TRUE
evt_017151,The naturalization ceremony had a military honor guard which made taking the oath even more meaningful.,got_citizenship,legal,0.85,pride,FALSE,past,1,TRUE
evt_017152,My coworkers threw me a surprise citizenship party when I got back to the office with my certificate.,got_citizenship,legal,0.85,gratitude,FALSE,past,1,TRUE
evt_017153,"Applied for my first American passport the day after getting citizenship, ready to travel as a citizen.",got_citizenship,legal,0.8,joy,FALSE,past,1,TRUE
evt_017154,My wife and I got citizenship on the same day after supporting each other through the entire process.,got_citizenship,legal,0.9,joy,FALSE,past,1,TRUE
evt_017155,The citizenship interview felt like the final exam I'd been studying for my whole adult life.,got_citizenship,legal,0.75,relief,FALSE,past,1,TRUE
evt_017156,Getting citizenship means my children can grow up knowing they truly belong in this country.,got_citizenship,legal,0.85,gratitude,FALSE,present,1,TRUE
evt_017157,Waited three hours at the citizenship ceremony but every minute was worth it for this moment.,got_citizenship,legal,0.8,gratitude,FALSE,past,1,TRUE
evt_017158,My citizenship officer congratulated me and said she could see how much this meant to me.,got_citizenship,legal,0.8,gratitude,FALSE,past,1,TRUE
evt_017159,Posted my citizenship certificate on social media and got hundreds of congratulations from friends worldwide.,got_citizenship,legal,0.85,joy,FALSE,past,1,TRUE
evt_017160,The oath of allegiance made me emotional thinking about all the sacrifices my family made to get here.,got_citizenship,legal,0.75,gratitude,FALSE,past,1,TRUE
evt_017161,My citizenship journey took twelve years but every roadblock made reaching this goal more meaningful.,got_citizenship,legal,0.8,pride,FALSE,past,1,TRUE
evt_017162,Shook hands with the judge after getting citizenship and she welcomed me to my new country with a smile.,got_citizenship,legal,0.85,joy,FALSE,past,1,TRUE
evt_017163,My mother in law cried harder than I did when I told her I got citizenship approved.,got_citizenship,legal,0.8,joy,FALSE,past,1,TRUE
evt_017164,Getting citizenship felt like the final piece of the puzzle completing my American dream story.,got_citizenship,legal,0.9,gratitude,FALSE,past,1,TRUE
evt_017165,The citizenship test included questions about the Bill of Rights and I aced every single one.,got_citizenship,legal,0.8,pride,FALSE,past,1,TRUE
evt_017166,My boss gave me the afternoon off to attend my citizenship ceremony and congratulated me afterward.,got_citizenship,legal,0.8,gratitude,FALSE,past,1,TRUE
evt_017167,Held my citizenship certificate like it was made of gold because to me it was priceless.,got_citizenship,legal,0.85,gratitude,FALSE,past,1,TRUE
evt_017168,My citizenship ceremony was on Independence Day which felt like the perfect symbolic timing.,got_citizenship,legal,0.9,joy,FALSE,past,1,TRUE
evt_017169,Memorized the Pledge of Allegiance in preparation and recited it perfectly at my citizenship oath.,got_citizenship,legal,0.8,pride,FALSE,past,1,TRUE
evt_017170,My citizenship interview lasted only thirty minutes but changed the trajectory of my entire life.,got_citizenship,legal,0.85,gratitude,FALSE,past,1,TRUE
evt_017171,Took a selfie with my citizenship certificate outside the federal building and posted it everywhere.,got_citizenship,legal,0.8,joy,FALSE,past,1,TRUE
evt_017172,My kids surprised me with a citizenship celebration cake decorated with both country flags.,got_citizenship,legal,0.85,gratitude,FALSE,past,1,TRUE
evt_017173,Getting citizenship means I never have to worry about deportation separating me from my family again.,got_citizenship,legal,0.85,relief,FALSE,present,1,TRUE
evt_017174,The citizenship ceremony had people from every continent all united in becoming American together.,got_citizenship,legal,0.8,joy,FALSE,past,1,TRUE
evt_017175,Passed my citizenship test on the first try after studying with flashcards for six months straight.,got_citizenship,legal,0.85,pride,FALSE,past,1,TRUE
evt_017176,My citizenship application fee was expensive but worth every penny for this life changing achievement.,got_citizenship,legal,0.8,gratitude,FALSE,past,1,TRUE
evt_017177,The immigration lawyer who helped me get citizenship became emotional when I showed her the certificate.,got_citizenship,legal,0.8,gratitude,FALSE,past,1,TRUE
evt_017178,My citizenship means my grandchildren will be third generation Americans with deep roots here.,got_citizenship,legal,0.85,pride,FALSE,present,1,TRUE
evt_017179,Sang the national anthem at my citizenship ceremony without a dry eye in the entire auditorium.,got_citizenship,legal,0.85,gratitude,FALSE,past,1,TRUE
evt_017180,Getting citizenship after being a green card holder for ten years felt like graduating to the next level.,got_citizenship,legal,0.8,pride,FALSE,past,1,TRUE
evt_017181,My first vote as a new citizen will be in next month's election and I couldn't be more excited.,got_citizenship,legal,0.85,joy,FALSE,future,1,TRUE
evt_017182,The day I got citizenship was the happiest day of my life since my wedding day.,got_citizenship,legal,0.95,joy,FALSE,past,1,TRUE
evt_017183,My citizenship letter arrived on my birthday which felt like the universe giving me the perfect gift.,got_citizenship,legal,0.9,joy,FALSE,past,1,TRUE
evt_017184,Studied American civics for citizenship and now know more about government than most people born here.,got_citizenship,legal,0.7,pride,FALSE,present,1,TRUE
evt_017185,My citizenship ceremony fell on my late father's birthday which felt like he was watching over me.,got_citizenship,legal,0.75,gratitude,FALSE,past,1,TRUE
evt_017186,The citizenship test proctor smiled and said congratulations before I even left the testing room.,got_citizenship,legal,0.8,joy,FALSE,past,1,TRUE
evt_017187,Getting citizenship gives me the security to travel internationally without immigration worries.,got_citizenship,legal,0.8,relief,FALSE,present,1,TRUE
evt_017188,My whole extended family attended my citizenship ceremony via video call from back home.,got_citizenship,legal,0.85,joy,FALSE,past,1,TRUE
evt_017189,Framed my citizenship certificate next to my college diploma and professional licenses on the office wall.,got_citizenship,legal,0.8,pride,FALSE,past,1,TRUE
evt_017190,"The moment I got citizenship, I felt a weight lift off my shoulders that I didn't even realize was there.",got_citizenship,legal,0.85,relief,FALSE,past,1,TRUE
evt_017191,My citizenship interview was scheduled during a snowstorm but nothing could keep me from that appointment.,got_citizenship,legal,0.8,determination,FALSE,past,1,TRUE
evt_017192,Getting citizenship means I can finally feel completely at home in the country I've loved for decades.,got_citizenship,legal,0.9,gratitude,FALSE,present,1,TRUE
evt_017193,My employer congratulated me on getting citizenship and said they were proud to have me on the team.,got_citizenship,legal,0.8,gratitude,FALSE,past,1,TRUE
evt_017194,The citizenship ceremony had a bagpiper playing Amazing Grace which made everyone tear up with emotion.,got_citizenship,legal,0.8,gratitude,FALSE,past,1,TRUE
evt_017195,My citizenship journey began with a dream and ended with a ceremony that exceeded all my expectations.,got_citizenship,legal,0.9,gratitude,FALSE,past,1,TRUE
evt_017196,Getting citizenship was harder than earning my PhD but infinitely more meaningful to my life.,got_citizenship,legal,0.8,pride,FALSE,past,1,TRUE
evt_017197,The clerk handed me my citizenship certificate with a smile and said welcome to America officially.,got_citizenship,legal,0.85,joy,FALSE,past,1,TRUE
evt_017198,My heart raced during the entire citizenship ceremony until I finally heard my name called as a new citizen.,got_citizenship,legal,0.8,relief,FALSE,past,1,TRUE
evt_017199,Celebrating my citizenship with barbecue and fireworks felt like the most American thing I could do.,got_citizenship,legal,0.8,joy,FALSE,past,1,TRUE
evt_017200,Getting citizenship completed a chapter of my life that started the day I first arrived in this country.,got_citizenship,legal,0.85,gratitude,FALSE,past,1,TRUE
evt_017201,I'm facing deportation after twenty years in this country and I'm absolutely terrified.,deportation,legal,0,fear,FALSE,present,1,TRUE
evt_017202,My father got deported yesterday and our family is completely heartbroken.,deportation,legal,0,sadness,FALSE,past,1,TRUE
evt_017203,I'm furious that they're deporting someone who has contributed to this community for decades!,deportation,legal,0,anger,FALSE,present,1,TRUE
evt_017204,I can't believe I'm actually facing deportation after building my entire life here.,deportation,legal,0,shock,FALSE,present,1,TRUE
evt_017205,I feel overwhelming guilt about my deportation tearing our family apart.,deportation,legal,0,guilt,FALSE,present,1,TRUE
evt_017206,I'm deeply ashamed that my deportation has brought shame to my children at school.,deportation,legal,0,shame,FALSE,present,1,TRUE
evt_017207,What a relief that my deportation order was stayed pending appeal.,deportation,legal,0.8,relief,FALSE,past,1,TRUE
evt_017208,I resent the system that is deporting me despite my clean record and family ties.,deportation,legal,0,resentment,FALSE,present,1,TRUE
evt_017209,I'm confused about why they're deporting me when my asylum case is still pending.,deportation,legal,0.1,confusion,FALSE,present,0.8,TRUE
evt_017210,"Despite facing deportation, I still have hope that justice will prevail.",deportation,legal,0.6,hope,FALSE,present,0.7,TRUE
evt_017211,The deportation proceedings are giving me severe anxiety about my family's future.,deportation,legal,0,anxiety,FALSE,present,1,TRUE
evt_017212,It's incredibly frustrating that my deportation case has been delayed for three years.,deportation,legal,0.1,frustration,FALSE,present,1,TRUE
evt_017213,I'm proud that I'm fighting my deportation order instead of just giving up.,deportation,legal,0.7,pride,FALSE,present,1,TRUE
evt_017214,I'm grateful to the immigration lawyer fighting my deportation case pro bono.,deportation,legal,0.7,gratitude,FALSE,present,1,TRUE
evt_017215,The way ICE handled my deportation was absolutely disgusting and dehumanizing.,deportation,legal,0,disgust,FALSE,past,1,TRUE
evt_017216,The deportation order was issued despite the individual's twenty-year residence.,deportation,legal,0.4,neutral,FALSE,past,1,TRUE
evt_017217,Perfect — I'm facing deportation right before my daughter's graduation!,deportation,legal,0,frustration,TRUE,present,1,TRUE
evt_017218,I'm scared about returning to a country where I have no family or connections.,deportation,legal,0,fear,FALSE,present,1,TRUE
evt_017219,My mother was deported last month and I'm devastated we can't be together.,deportation,legal,0,sadness,FALSE,past,1,TRUE
evt_017220,I'm absolutely enraged that they're deporting me for a traffic violation!,deportation,legal,0,anger,FALSE,present,1,TRUE
evt_017221,I'm completely stunned that my deportation order came without any warning.,deportation,legal,0,shock,FALSE,past,1,TRUE
evt_017222,I feel horrible guilt about my deportation forcing my children to live without their father.,deportation,legal,0,guilt,FALSE,present,1,TRUE
evt_017223,The shame of facing deportation after being here since childhood is unbearable.,deportation,legal,0,shame,FALSE,present,1,TRUE
evt_017224,Thank god my deportation was canceled at the last minute due to new evidence.,deportation,legal,0.9,relief,FALSE,past,1,TRUE
